variant_A,variant_B,ces_A0,ces_B0,ces_A_on_B,ces_B_on_A,p_A_change,p_B_change,p_epistasis,expected_nAB_epistasis,expected_nAB_null,AB_epistatic_ratio,ces_A_null,ces_B_null,nA0,nB0,nAB,n00,n_total,ci_low_95_ces_A0,ci_high_95_ces_A0,ci_low_95_ces_B0,ci_high_95_ces_B0,ci_low_95_ces_A_on_B,ci_high_95_ces_A_on_B,ci_low_95_ces_B_on_A,ci_high_95_ces_B_on_A
pw.164.tgs,pw.1211,376.688569965785,819.835809479431,3515.07549457031,0.001,0.220091537258123,0.843472749666866,0.000621002190225355,12.5976242287318,4.09288502381055,3.07793259655343,507.316631041483,795.58843140254,30,46,12,577,665,257.438004797688,528.103125354059,626.424151406998,1049.54613260532,1834.67765713968,6137.68940012649,,2951.38769894056
pw.164.tgs,pw.444,433.635417864631,811.610100366011,3153.03922558258,0.001,0.404325622519559,0.845262446162613,0.0286885994646563,7.51268093623863,2.68061296095486,2.80259815410373,507.316631042414,785.018880601175,35,32,7,591,665,305.346740862105,593.66629100278,582.748434932343,1093.79233159206,1319.968324295,6387.92511516157,,3350.32670696982
pw.164.tgs,pw.1622,472.1722545504,802.78272170825,1683.09142770074,0.001,0.636064104446516,0.811965734077562,0.504757533866223,4.58915727547524,2.84431038324578,1.61345164807166,507.316631038816,775.994889436119,38,38,4,585,665,337.475843078915,638.708887618394,583.76995434081,1070.76854047549,515.451509050728,4019.32719010522,,2584.82056789045
pw.164.tgs,pw.1114,435.298680966219,800.405656073726,2773.54434750868,0.001,0.630983075707869,0.898714209781256,0.0569101393996295,6.7804695777424,2.69800937035198,2.51313789056924,507.316631040593,772.346404300691,35,31,7,592,665,306.513253829099,595.956793732999,572.05798430475,1082.75665002158,1159.84132161402,5632.25282443624,,3297.32659695628
pw.164.tgs,pw.185,472.529750905906,798.797805588312,1645.1343560041,0.001,0.695906695672649,0.841769484615381,0.548245390023438,3.94997169099776,2.49525966945073,1.58299023518753,507.316631040166,767.246223312335,38,31,4,592,665,337.724760412988,639.208526569748,562.451148027515,1093.65399083251,501.190070247102,3974.16744563859,,2616.72183570287
pw.164.tgs,pw.2062,446.708892710446,779.123118720758,2569.68098134874,0.001,0.35052301965829,0.796277027307386,0.0970595253674976,6.51462317249709,2.77384040603415,2.34859336475355,507.316631039714,749.766282131124,36,32,6,591,665,316.192725209175,609.0373624825,556.838333527444,1053.96129825103,998.698177205218,5426.78597021112,,2681.9350666014
pw.164.tgs,pw.1716,432.155898119947,753.151010206693,3005.48283466498,507.412510450233,0.574059189571431,0.997469461031221,0.0148415604223791,7.92265261995569,2.72022469287394,2.91249933901061,507.316631038943,744.498289795481,34,29,8,594,665,302.762074122521,593.940334802454,531.07690035515,1028.72191405721,1177.32640082313,6163.4941664279,,4291.01246866025
pw.164.tgs,pw.3365,414.872219025176,758.67102971964,2611.34941363812,0.001,0.385582361417967,0.836283189284822,0.0282681984375921,9.39837821681101,3.9276307779677,2.39288740416534,507.31663103983,733.637752221564,33,46,9,577,665,288.903008166989,573.055630248772,575.312293666957,977.447585765044,1229.00972421586,4871.84230314451,,2434.05484671034
pw.164.tgs,pw.195,420.251705175757,750.235434784145,3866.10759428835,0.001,0.297420338056126,0.885790235423912,0.0053895847907157,8.19047071024662,2.48504227268092,3.2959080013599,507.316631041112,723.803655314601,34,26,8,597,665,294.324882149992,577.83845161176,525.40373921227,1031.62475196217,1712.11772621708,7603.36108485714,,3487.0371352107
pw.164.tgs,pw.3059,411.407878812227,734.658588237461,3246.67936280957,0.001,0.396144754551224,0.873647697894313,0.00828350491740137,9.15275930967351,3.19457765644947,2.86509213234969,507.316631041042,710.188543126985,33,35,9,588,665,286.494448884619,568.260485691554,538.321280316766,973.829815338003,1518.363531563,6126.50270939456,,2905.73200986828
pw.164.tgs,pw.1551,415.830329322222,734.073609577152,2488.02271278561,0.001,0.442285613067823,0.843918933700348,0.0377304271561037,8.81986687086625,3.83747229027289,2.29835323976738,507.316631040917,708.277466438531,33,44,9,579,665,289.567384497476,574.385843552583,553.626606183225,950.111222438531,1171.22089238067,4640.43184937876,,2301.88783158004
pw.2499.tgs,pw.3294.tgs,611.675784308026,544.203183386505,0.001,2025.31607374623,0.947658648813499,0.929167802471982,0.375256019450038,7.17524328724042,4.30361472986934,1.66725967300011,590.26940850584,586.235718712666,51,65,7,916,1039,467.42021387881,782.961819143156,422.358337660197,687.515677974687,,1804.8821130615,858.088867812891,4013.24469737502
pw.2499.tgs,pw.1900.tgs,611.883411098346,449.997620710075,0.001,2824.83001373911,0.912214568733906,0.702684968020912,0.0118162592770141,11.2944836732009,4.506580534685,2.50622031189116,590.269408504099,513.049945430804,47,65,11,916,1039,467.579880676576,783.225856333556,349.248992284741,568.494407472076,,2026.59511152695,1437.21423617351,4997.09275836187
pw.2499.tgs,pw.1779.tgs,608.397975037433,449.89671097928,0.001,2005.3978891168,0.965002776178744,0.868402594186018,0.213442446149722,7.40718723890939,3.82183882636993,1.93812130113946,590.269408504397,492.810827820311,51,56,7,925,1039,464.920698684488,778.755475532845,342.08978050879,578.291665473125,,2126.04748118609,849.074408652136,3978.47495501781
pw.2499.tgs,pw.1364.tgs,607.427070695539,405.103273253104,0.001,1662.16364672799,0.942400750972112,0.789583529753657,0.32111581413521,6.19241488360621,3.37986836878843,1.83214676074086,590.269408507803,440.580405459759,52,51,6,930,1039,464.186905293091,777.522228957084,303.821723498415,526.709741969973,,2099.86994027485,652.449319681988,3444.46749589698
pw.2499.tgs,pw.2808.tgs,595.692770330808,405.755787414586,459.987637836201,1637.06545152171,0.999159991960084,0.886362009465349,0.0702017728044719,10.3381329850057,4.97033201839929,2.07996828918787,590.269408509452,439.047230849111,48,73,10,908,1039,451.25767132916,767.376407000892,319.762536560757,505.894803884387,,2359.35099253171,652.76941560766,3199.61942480397
pw.2499.tgs,pw.457.tgs,604.0316163518,353.316895642372,0.001,2055.19889383735,0.979264105555363,0.890044519560675,0.0806475218780491,7.33412652445908,3.02289507568328,2.42619288491226,590.269408500291,400.05261019219,51,43,7,938,1039,461.588662839581,773.156750670782,257.946727225021,469.727861974542,,2756.47329877351,869.840774187529,4079.98274125385
pw.2499.tgs,pw.2179.tgs,607.816778446438,404.26023116702,0.001,808.794624781063,0.858579899319045,0.873963797157655,0.85784630647074,3.10479870344012,3.15985557282778,0.982576143713306,590.269408506315,416.077225193442,55,50,3,931,1039,464.474113020474,778.015634054391,302.289378003081,526.944216759828,,1586.54120185241,199.704488287468,2130.43081051483
pw.2499.tgs,pw.1052.tgs,510.425966789612,411.396238193248,2296.18372851442,0.001,0.897495517771286,0.979135282758029,0.125761107835933,10.7197751038819,5.67248400204925,1.8897849866142,590.269408512554,401.010614242352,48,85,10,896,1039,379.278904108552,668.818723525696,334.075002631289,499.834055828742,1137.98868966279,4097.53278620036,,1179.30879612521
pw.2499.tgs,pw.11.tgs,610.205726710167,396.379525411044,0.001,448.002682001898,0.888046846926157,0.9882301930355,0.589861075642741,2.09200288863149,3.60887376609988,0.579683032496955,590.269408503663,397.862592294888,56,59,2,922,1039,466.293188534208,781.064066802721,303.635999116768,506.369595914851,,1266.3439467161,74.1089393236359,1402.04657381204
pw.2499.tgs,pw.2237.tgs,613.446505091063,364.620303086259,0.001,1187.72259193594,0.783798566515128,0.615232644668985,0.466801273225199,6.29447783201099,4.20024490568971,1.49859781354283,590.269408503802,387.925521546507,52,64,6,917,1039,468.766709093067,785.2265761479,282.403918265515,461.450262014005,,1465.82839348963,466.183528421356,2461.45209754587
pw.2499.tgs,pw.2146.tgs,609.435931411617,341.72115177207,0.001,1451.46090328834,0.933564493405233,0.836537272866447,0.245047709902052,7.1847682959545,3.85457000281659,1.8639610360441,590.26940848899,373.218115521254,51,57,7,924,1039,465.712067312574,780.088757869529,260.490200639657,438.317420247126,,1979.74110367027,614.852870154164,2876.92493499263
pw.2499.tgs,pw.1438.tgs,613.329105392411,288.670623713101,0.001,1793.91357013238,0.833966225740426,0.46051590439096,0.0116306231426493,11.3869343069488,4.61185059853644,2.46905966783973,590.269408498636,329.062811787433,47,65,11,916,1039,468.68131079618,785.080359243214,224.035309900436,364.69372720768,,1812.03576452123,911.799149220928,3178.45974091043
pw.2499.tgs,pw.1750.tgs,608.258019247085,319.516605888583,0.001,1058.4714594716,0.867789213438449,0.752309585884221,0.549162107447528,5.21586599907706,3.40668866892321,1.53106623644763,590.269408503997,340.542752333404,53,52,5,929,1039,464.812284176448,778.578652206106,240.337596963681,414.438179035647,,1811.66127381514,375.48860698908,2321.4748073061
pw.2499.tgs,pw.1455.tgs,610.050059474292,233.36202155183,0.001,1124.91991364445,0.922208566433114,0.746865156087336,0.121075590948068,8.40556281369304,4.08817137636407,2.05606909296664,590.269408510557,257.613926581249,50,60,8,921,1039,466.180486904388,780.874257838659,179.169556748182,297.523758061291,,1995.03021775712,505.890642563635,2151.21429576377
pw.2499.tgs,pw.1320,507.356444029952,1006.81684427835,2471.7006514712,1780.94399957948,0.903610227937426,0.99556298181688,0.0622890389949175,6.51786406467282,2.3476827204966,2.7762968171841,563.222865398867,1025.11435265169,29,35,6,595,665,345.302541947737,712.983546352574,719.346127424237,1360.3997159572,458.341059386413,6102.77625751051,,8152.599249805
pw.2499.tgs,pw.167,521.900978129882,933.187176358615,2027.68584706358,1592.73622402647,0.973047341780294,1,0.165909028054347,4.93120537141428,2.01810552014387,2.44348242556848,563.222865394979,950.07171353452,30,32,5,598,665,357.682674441684,729.440671484994,654.170791414564,1280.27668434389,174.83498639812,5555.58706511778,,7315.61901379301
pw.2499.tgs,pw.3070,579.183281053082,800.711016449071,0.001,3886.61176133518,0.913722016994289,0.758870102933515,0.32392300238128,4.44988737295877,2.13409195203347,2.08514322389843,563.222865397233,878.780039458861,31,32,4,598,665,407.840716473618,792.909806483647,554.303799221786,1111.19274969293,,2834.15897708053,1185.11975151342,9370.40717358087
pw.2499.tgs,pw.1121,542.892093321322,792.238927015263,1326.96972837497,3731.28108112909,0.991610222153987,0.954192473245537,0.0450429020718644,6.20690723593723,2.08178173640118,2.98153602147901,563.222865391055,866.505129195588,29,30,6,600,665,374.174499494825,754.499925388946,543.706000727959,1105.62248067924,,5143.60579395833,377.385161941059,9848.01621949942
pw.2499.tgs,pw.1563,585.878885748251,758.953728673352,0.001,3765.63774498598,0.984289709656046,0.954847016894779,0.20025140586966,6.128251800403,2.94799836429865,2.0787839893734,563.222865399178,838.722259309919,29,45,6,585,665,412.544493391698,802.089183423678,558.179279904237,1002.98534412561,,2473.62079654673,1462.00889637723,7974.95451797008
pw.2499.tgs,pw.2642,552.336255453845,799.229183963236,963.613322757253,2189.67508257933,0.993643725578118,0.967592218309075,0.38282105741068,4.33654383399174,2.12378808298607,2.0418910289272,563.222865393205,835.341691100505,31,32,4,598,665,383.116932871092,764.340009129748,555.05620656813,1105.40948179528,,4172.69359898491,,7052.5824515337
pw.2499.tgs,pw.1866,460.45781480667,838.774413000496,4933.05074963071,0.001,0.523577239924672,0.919640008464326,0.00491997016080273,8.26209688626421,2.18058415962656,3.7889374045894,563.22286539409,820.115294489408,28,30,7,600,665,310.259629349546,652.746343809036,596.67291584562,1138.9313422441,2061.43287816309,10030.650632456,,5473.39214566288
pw.2499.tgs,pw.735,487.247693613694,836.883012755881,2238.22025732074,0.001,0.975594867036207,0.967617882115561,0.270377930207309,6.34788050912384,3.30229485983589,1.92226338911459,563.222865396775,816.069090539961,29,50,6,580,665,330.702976327049,686.820507773304,636.285034772419,1075.83867608502,876.781422726599,4655.90215930607,,3359.86968824033
pw.2499.tgs,pw.686,586.281988622131,782.435819160621,0.001,2611.39947264228,0.911703181860791,0.81655177728301,0.626532279459859,4.07737510565263,2.68387818221837,1.5192101983863,563.222865396398,833.917088130466,31,42,4,588,665,412.829135633856,802.654343295256,568.931306406694,1043.72703850275,,2048.48971654718,796.762549824611,6287.16363530099
pw.2499.tgs,pw.1211,586.873896597841,672.488852967779,0.001,5919.21691887358,0.993326385461037,0.895724436119343,0.00262394095917722,10.2967899751478,3.38169898282741,3.04485704595112,563.222865391563,795.588431402663,25,48,10,582,665,413.248083231055,803.45549964334,499.67468012875,881.260814631314,,2819.27087335195,2846.47574372668,11135.9395227725
pw.2499.tgs,pw.444,515.771234416869,758.018766799832,2265.45350445103,1876.22062980149,1,1,0.0531113302482812,6.46825234911241,2.24574003687273,2.88023201390651,563.222865396498,785.018880595178,29,33,6,597,665,351.768046373034,723.296598385529,534.288756766747,1035.24903303823,160.102979631164,6094.92307144825,,7165.95916568806
pw.2499.tgs,pw.1622,496.066903954145,794.380888522314,2875.53367594386,0.001,0.851437890582099,0.969037514864698,0.165081300491038,5.64143082500528,2.34939526572835,2.40122677835411,563.222865399695,775.994889440037,30,37,5,593,665,339.038812557003,695.420302405456,577.677445701869,1059.54000198746,1014.03216006784,6381.99926446957,,4333.68773981912
pw.2499.tgs,pw.1114,582.399456080081,710.064170606403,0.001,2974.93865724875,0.859162177982658,0.697745019558773,0.411609922680331,4.11593239879362,2.21859065648458,1.85520135801682,563.222865397731,772.346404298172,31,34,4,596,665,410.098676180405,797.331970808279,497.286708956077,976.347462813538,,2309.92669777647,907.966289922424,7158.15272749576
pw.2499.tgs,pw.185,571.45438698314,684.236667543738,266.625018434852,3798.00899844665,0.997136722778759,0.851567019208839,0.143046741302001,5.17210730504212,2.06778171838961,2.50128302182213,563.222865395882,767.2462233188,30,30,5,600,665,400.402616671939,784.882759055927,467.724610567416,959.025828530119,,3651.59409693835,1132.23561610086,8879.06994254288
pw.2499.tgs,pw.2062,558.911103911562,713.446886108381,713.092362808137,2102.53112860361,0.998865097688088,0.949997838331738,0.435565705268635,4.40480749641008,2.29504775271767,1.91926616393674,563.222865398149,749.76628212358,31,34,4,596,665,388.640669151923,771.921124842816,500.572275566884,979.049785350677,,3673.01513217749,51.4846514484413,6265.76784731191
pw.2499.tgs,pw.1716,581.988443924423,660.42704701776,0.001,3890.23647588162,0.807674642663248,0.468047432775463,0.132816111047773,5.36923566276986,2.22699293829856,2.4109801025557,563.222865400763,744.498289796604,30,32,5,598,665,409.810829513772,796.764051974619,457.168572891985,916.5654718375,,2356.71760084458,1364.42349214502,8730.98829652043
pw.2499.tgs,pw.3365,586.239528407457,626.733315048853,0.001,5312.25847963853,0.879797529667487,0.526569810070589,0.00500352484495108,9.74053614183422,3.25600601891734,2.99155962404304,563.222865396478,733.637752213286,26,46,9,584,665,412.801492564391,802.58579008468,462.55844273342,825.85229157465,,2497.3030839467,2457.74627880835,10227.1605373039
pw.2499.tgs,pw.195,577.783117463964,609.965856309156,0.001,5149.57155953808,0.966162667713213,0.646404065624694,0.0287750617507449,6.47139130974771,2.06666925111551,3.13131445985114,563.222865398114,723.803655311065,29,28,6,602,665,406.858862491756,790.984926630811,410.981808990938,864.728556156225,,3650.057349338,1992.85576582872,10963.3633027428
pw.2499.tgs,pw.3059,582.429463634231,611.378020463934,0.001,4553.32921489269,0.933254180028714,0.672255274380851,0.0284474025605498,7.31280009607835,2.6044285188084,2.80783290586303,563.222865396723,710.188543123271,28,37,7,593,665,410.124093415815,797.366773231521,434.884917669095,830.209922787412,,2879.36306723127,1899.88631731321,9284.84352598312
pw.2499.tgs,pw.1551,587.805774669258,614.893960722899,0.001,4474.28823325999,0.855892631905038,0.425904186056705,0.0183730097368175,8.51784504445103,3.14848298954204,2.70538067785146,563.222865395214,708.277466429635,27,45,8,585,665,413.871443988965,804.676570623286,452.253431094532,812.729546499328,,2253.56359088476,1974.41831276557,8862.45145556734
pw.3294.tgs,pw.1900.tgs,605.830553079813,417.001255549985,0.001,3480.84659383333,0.943324864767864,0.445445480120687,0.000128200601238673,16.7707387693159,5.61740150664382,2.98549760943397,586.235718717411,513.049945432219,56,60,16,907,1039,476.402013777247,756.843994035105,320.162295433992,531.651617198717,,2024.90950722799,1995.24817464546,5665.32200065196
pw.3294.tgs,pw.1779.tgs,511.173951975336,510.138146134421,2996.65894085009,0.001,0.79990620446247,0.951062670046787,0.0198730445370858,11.2234381891643,4.75910983308546,2.35830619229223,586.235718704406,492.810827818438,61,52,11,915,1039,393.355039904151,650.476160008688,394.273761300091,646.765947673167,1526.54422148487,5289.7075699568,,1664.87959106236
pw.3294.tgs,pw.1364.tgs,601.444866248202,367.274682209737,0.001,2528.04716730446,0.963621002177599,0.691866046186657,0.00733727572475395,11.2199972795392,4.18450439815575,2.68132046521069,586.235718710231,440.580405463177,61,46,11,921,1039,472.951964309424,751.347398655029,271.100189717393,483.939815406607,,2288.00303485774,1292.5099322998,4440.82053166609
pw.3294.tgs,pw.2808.tgs,610.434268803746,393.462312596988,0.001,1718.11965736839,0.949479498307673,0.717087071797211,0.106722620278213,11.4582609833935,6.18621426065245,1.85222504436583,586.235718702275,439.047230856914,61,72,11,895,1039,479.98659464063,762.564951077818,309.426532374305,491.58503925911,,1512.02870206446,876.83003151172,3023.80945620447
pw.3294.tgs,pw.457.tgs,598.921268049632,322.008050635474,0.001,2705.3805272615,0.927663216431138,0.532397489518275,0.00185425385094231,11.7014689351704,3.77084977542132,3.10313845209147,586.235718707148,400.052610184095,61,39,11,928,1039,470.974685328675,748.197284961989,231.216684401446,433.940660271807,,2569.01550104297,1379.36638736634,4768.26393531483
pw.3294.tgs,pw.2179.tgs,601.864629793735,373.46138782328,0.001,1603.72149180249,0.909631757254876,0.640650727527598,0.227910829302055,7.39096110980178,3.93638087784268,1.87760314338595,586.235718704312,416.077225181456,65,46,7,921,1039,473.285312831435,751.88128497381,275.653763243206,492.06509251629,,1879.05546776685,681.219947176077,3162.99022706464
pw.3294.tgs,pw.1052.tgs,440.285127761279,413.236615198027,3954.55210341391,0.001,0.279241102704829,0.793441426168544,7.98210513120455e-06,21.2544594659918,7.08790167854329,2.99869558438346,586.235718706981,401.010614237274,52,75,20,892,1039,331.168638193101,571.101836538545,335.564638598473,502.080061253345,2415.95989398654,6121.04070647708,,1111.06340287563
pw.3294.tgs,pw.11.tgs,603.700985330897,357.501053808167,0.001,1533.15171871816,0.90366583373597,0.726737886550119,0.194043487481341,8.33584650455619,4.46345161527342,1.86757855199592,586.235718708782,397.862592291265,64,53,8,914,1039,474.733357397156,754.191085919097,269.670187976664,462.622272032156,,1762.36814756164,692.013220205308,2913.12305605556
pw.3294.tgs,pw.2237.tgs,604.805391313874,290.642836434321,0.001,3458.97429193602,0.784712279626569,0.112461473821175,3.06820071023324e-07,19.7263763304437,5.25623070648093,3.75295100843293,586.235718710359,387.925521539703,53,51,19,916,1039,475.593239691539,755.563294103667,217.979964095774,377.908532613998,,1918.61455991924,2067.30510663089,5479.26539297732
pw.3294.tgs,pw.2146.tgs,586.699562579451,325.407758190241,573.57244892239,1734.89318726372,0.99998836504436,0.726992097314281,0.00703315222180165,12.3267463688969,4.82199817776215,2.55635649672054,586.235718706528,373.218115528546,60,52,12,915,1039,458.075101280302,736.91539655942,244.965152771286,421.694627964668,,2711.55174339577,769.401850450581,3212.87747268677
pw.3294.tgs,pw.1438.tgs,596.655046414465,268.271120440346,296.839556895436,2183.51551850906,0.990043254767783,0.312427112653787,4.41544667014683e-05,17.668062789343,5.75575517764138,3.06963417380499,586.235718706609,329.062811787968,55,59,17,908,1039,467.086936086393,747.84088426544,205.537099758073,342.671043832865,,2332.11680638995,1214.99670611852,3603.29596538291
pw.3294.tgs,pw.1750.tgs,601.056085757404,264.798575852263,0.001,2621.23894310329,0.864863603583333,0.297684855791174,7.55087371300596e-05,14.5764827350466,4.22173959986271,3.45271952242639,586.235718710562,340.542752327184,58,43,14,924,1039,472.651007994107,750.871320584461,193.318570400636,352.045728387171,,2289.71228587248,1446.97226956872,4376.34094965455
pw.3294.tgs,pw.1455.tgs,586.54501957493,223.089080565298,577.980909467994,1282.96845950806,0.99999484408021,0.698591376531459,0.00282894551681888,13.6713561180156,5.11686217860223,2.6718241845924,586.23571870327,257.613926580475,59,55,13,912,1039,457.811738290713,736.874924913174,169.317254599613,287.142987261975,,2722.53033676827,595.469862786205,2325.19540277546
pw.3294.tgs,pw.1320,595.490032106472,1064.95835456879,4146.88031285875,0.001,0.850867866082128,0.95407578835675,0.0171684669505205,9.49867122675803,3.63894004697066,2.61028516660105,695.95520857833,1025.11435265202,45,32,9,579,665,437.951541321009,786.967498563391,771.265745930192,1425.21434925366,1934.7398547269,7859.55136403495,,4424.09400817947
pw.3294.tgs,pw.167,714.530619623496,773.839596390577,0.001,5219.17719062402,0.897175202589466,0.618874033772817,0.0309737493220675,8.06708597663785,3.10446691149523,2.59854145868556,695.955208578464,950.071713543335,46,29,8,582,665,540.407919998178,922.614564746031,525.228473708661,1090.76627931282,,2948.8878910942,2346.08628413918,9988.96070228646
pw.3294.tgs,pw.3070,712.416531205365,657.07794217038,0.001,6676.0142601001,0.909418237483353,0.341961920950905,0.001120779816363,11.1223782710224,3.33157291171258,3.33847661923298,695.955208581127,878.780039455887,44,26,10,585,665,538.818453276469,919.866535559226,435.738729427455,943.106504942226,,3426.40895220703,3261.68712729045,12200.8069265671
pw.3294.tgs,pw.1121,636.608497680587,793.971720344306,3053.66818844728,2629.3001134501,0.994535134843903,1,0.00263670390745088,9.99149188054679,3.19531185610551,3.12692229444063,695.955208577032,866.505129205252,44,26,10,585,665,469.210160366829,838.830214768517,538.57405276564,1115.49381578752,543.09588742797,7250.47667933732,,7244.5392920408
pw.3294.tgs,pw.1563,720.661655760559,648.092450322105,0.001,5492.80704387414,0.977527456244223,0.705820738420278,0.000860302023810677,13.1304082217525,4.58705696133559,2.86249077184543,695.955208569567,838.722259314522,41,38,13,573,665,545.082926837091,930.620649571012,463.193710453357,876.70103926168,,2794.01936500903,2937.18437614092,9462.20455090873
pw.3294.tgs,pw.2642,677.650225276084,714.182117992674,1442.11255196732,3788.43135661292,0.989905696955786,0.894671785281757,0.009062351078549,9.48699544086077,3.27469712549772,2.89706042338766,695.955208578503,835.341691105714,45,27,9,584,665,505.50733133012,883.973784307494,479.852517281291,1013.09177896174,,5261.85836400784,1063.78891704339,8254.53082032924
pw.3294.tgs,pw.1866,605.804747595074,853.78525405091,4389.96934898271,0.001,0.422787631516381,0.896165947865458,0.0185621376325442,9.18837812673104,3.37901970357531,2.71924372533516,695.955208571114,820.115294490954,46,29,8,582,665,447.118309340565,798.259251710357,607.328042265133,1159.3697294594,1943.0213919019,8640.07037450015,,3435.5766635681
pw.3294.tgs,pw.735,721.726081869087,617.01361401915,0.001,6192.69458812662,0.963711905394575,0.421317521097301,6.11105052956151e-05,15.9322494368471,5.11560950282133,3.11443815796735,695.955208574241,816.069090529617,39,41,15,570,665,545.843774110149,931.919518003711,446.838994322415,825.775239712527,,2772.66664246036,3435.93851757008,10442.3431948874
pw.3294.tgs,pw.686,721.34710811742,660.060951453201,0.001,4732.35590700299,0.956479580907747,0.523908987505683,0.00734100461712807,10.7658912991709,4.19371528561337,2.56714883246927,695.955208574434,833.917088129771,43,35,11,576,665,545.555046771046,931.44649425639,464.740676815812,903.70072557301,,2585.11087004139,2394.11090538347,8452.99817738698
pw.3294.tgs,pw.1211,650.274499916478,703.366524281413,1779.95453751017,3157.66056416595,0.979570531504017,0.943741350441484,0.000856816375784535,14.4484561066583,5.28385395645965,2.73445409841327,695.955208580967,795.588431402231,40,44,14,567,665,477.809553812023,858.0293132546,518.891873967854,925.865235457111,,4547.80934093636,987.614697652724,6493.19394474083
pw.3294.tgs,pw.444,668.525525674868,763.662514877141,1677.47794677901,1308.52142096638,0.951502232153757,0.988490413177586,0.288962446080088,6.56671554911035,3.44872574500201,1.90409908895395,695.955208573286,785.018880601114,48,33,6,578,665,498.216523433683,873.357100181852,537.208149636602,1044.64796777978,24.5476444452197,4683.3125657511,,4478.93577326937
pw.3294.tgs,pw.1622,622.307139718112,805.84620916813,3211.04893573804,0.001,0.850403751730486,0.955596139422022,0.13175089653704,7.65538923063307,3.61601446143766,2.11707926289361,695.955208569257,775.994889432144,47,35,7,576,665,460.858518771551,817.716300936973,585.997459571094,1074.85842887597,1348.48318086683,6467.1316222324,,3068.2721321489
pw.3294.tgs,pw.1114,698.26066975695,524.945111695518,629.606618548412,7571.92839151802,0.999751827373527,0.172508224791361,1.44454031537991e-06,14.9835345498815,3.44285326561191,4.35206887831697,695.955208578067,772.346404295493,40,24,14,587,665,524.951957515067,905.428886977831,342.102849203617,763.430657739095,,4929.84657632882,3932.48642941636,13168.4145473199
pw.3294.tgs,pw.185,684.091933882691,593.145059132062,1215.67976947415,5016.65103686435,0.994117893048373,0.729760227863936,0.000389185197120571,11.2899495598042,3.21858640678679,3.50773542571294,695.955208575211,767.2462233181,43,24,11,587,665,511.45181958364,890.723424122167,387.457538751059,860.267078115242,,5486.43828736815,2067.24884810909,9699.84711523923
pw.3294.tgs,pw.2062,595.088047585059,781.429853070554,4208.46720973503,0.001,0.768157572567812,0.962239456879584,0.0159121070683004,9.3698322175032,3.56619897418116,2.62740028959114,695.955208574348,749.766282125616,45,29,9,582,665,437.655417208009,786.436206208317,558.483739592993,1057.10561969543,1956.89580684835,8025.24655357651,,3257.01700271755
pw.3294.tgs,pw.1716,717.14387514703,608.089136192509,0.001,3766.70799933577,0.885118579999653,0.493868524913553,0.0476692942916312,8.16748409169322,3.46903994978096,2.35439320674555,695.955208574806,744.498289790124,46,29,8,582,665,542.379139817228,926.000574171616,412.699303834246,857.211001132575,,2597.62100679189,1684.06948810158,7277.30331883283
pw.3294.tgs,pw.3365,633.056493234754,643.14054568446,2335.70995106885,3131.51778660354,0.937213764949084,0.898641386690402,9.40067862344136e-05,15.612776120107,5.06143252553783,3.08465558739183,695.955208572911,733.637752205809,39,40,15,571,665,462.629587434712,838.884938707304,468.667890132891,854.639441557716,279.7483839034,5474.33764350109,897.319465117125,6559.08299943462
pw.3294.tgs,pw.195,712.581388244928,531.766943821838,0.001,5053.61111717122,0.949348151125377,0.648737897867889,0.00230477456571731,9.93838908032532,3.19612129677074,3.10951561518231,695.955208581355,723.803655315411,44,24,10,587,665,538.928790627018,920.071146031402,346.378221117226,774.011389475558,,3513.25696567271,2456.42500244398,9303.15154137645
pw.3294.tgs,pw.3059,718.501836679844,553.602027543404,0.001,4360.85437145295,0.933388822489085,0.606435384177195,0.00405344387600221,11.1427775067608,4.08976055508258,2.72455498474429,695.955208572452,710.188543120427,43,33,11,578,665,543.402788242565,927.756014861937,385.501355888191,764.710461935425,,2782.85959957524,2200.64442129079,7819.79309037883
pw.3294.tgs,pw.1551,683.414286556912,597.030770624943,998.922767177785,3320.30075927319,0.995317372835099,0.726656625123035,0.00234402000952014,12.6797778070307,4.84376103046335,2.61775461821613,695.955208576765,708.277466431093,41,40,13,571,665,508.281325716014,893.322115289224,431.609585080356,799.698197728603,,3607.26049047581,1400.98912842708,6328.52797037861
pw.1900.tgs,pw.1779.tgs,444.092322761398,511.070926571716,2821.9481664287,0.001,0.540088791741606,0.884318144505761,0.00729146829634914,12.4709867230907,4.98181555022191,2.50330157697934,513.049945420349,492.810827817252,64,51,12,912,1039,343.955527146594,562.012774338097,394.99428415093,647.94677723432,1481.73856704519,4879.83340997958,,1558.84065590186
pw.1900.tgs,pw.1364.tgs,514.052308564832,399.512780422699,479.40863149328,1515.17819351281,0.999891901446197,0.861801803357843,0.100182368305934,9.18537272615934,4.44137759757921,2.06813596105088,513.049945416326,440.58040546667,67,48,9,915,1039,404.558725377621,641.397324030582,297.167673378784,522.848488364189,,2245.46355030741,533.404366406747,3084.42678610286
pw.1900.tgs,pw.2808.tgs,535.58666143701,412.400223367617,0.001,1086.70279835851,0.990629886330054,0.981166022705744,0.811439968613366,7.94667325106742,6.46695698516006,1.22881183055692,513.049945417985,439.047230848035,68,75,8,888,1039,423.960707343332,665.276680442212,325.924111381245,512.979489754221,,1079.75319558443,490.800579860414,2062.95282676706
