variant_A,variant_B,ces_A0,ces_B0,ces_A_on_B,ces_B_on_A,p_A_change,p_B_change,p_epistasis,expected_nAB_epistasis,expected_nAB_null,AB_epistatic_ratio,ces_A_null,ces_B_null,nA0,nB0,nAB,n00,n_total,ci_low_95_ces_A0,ci_high_95_ces_A0,ci_low_95_ces_B0,ci_high_95_ces_B0,ci_low_95_ces_A_on_B,ci_high_95_ces_A_on_B,ci_low_95_ces_B_on_A,ci_high_95_ces_B_on_A,fdr
pw.2237.tgs,pw.2642,312.097582284392,865.286783984033,3717.09848706272,0.001,0.203527548689285,0.863873064651998,0.000290503171835642,10.6425558031622,2.77630869105588,3.83334743627327,392.97510326772,835.341691112339,35,26,10,594,665,219.790762268041,427.328306001192,612.471814024478,1179.72257962695,1786.77502738133,6993.35658510018,,4051.73881231906,0.00107901178110381
pw.2237.tgs,pw.735,270.620943336884,840.234138899611,3604.13382851513,0.001,0.126864543713886,0.921837684983618,3.77907524992812e-06,16.1895783613803,4.30302771944998,3.76236906125479,392.975103268027,816.069090540671,30,41,15,579,665,184.949628573752,379.397273657666,638.835760045693,1080.13985881914,2003.12122352084,6061.34992244323,,3658.26006451169,5.201785932254e-05
pw.2237.tgs,pw.686,321.506915600723,832.084533261198,2346.04038867788,899.542290206331,0.486544267550737,0.999798734967473,0.00172247238037709,10.7565724236158,3.55934466139873,3.02206542127583,392.975103267777,833.917088134041,34,35,11,585,665,225.403421627372,441.529570501195,606.705042102389,1105.78731293431,1021.76671544059,4480.98756030277,,4703.39308320903,0.00368089988135378
pw.2237.tgs,pw.1211,280.35696790023,820.180643901991,3142.73459442206,0.001,0.138301656416632,0.939802015504186,4.09148340182195e-05,15.045968321097,4.43278879171316,3.39424435227425,392.975103267046,795.588431402378,31,44,14,576,665,192.865821395363,391.015428435256,626.691417235498,1049.97346377506,1716.79772297838,5334.40335239403,,3332.56603495266,0.000298248835944522
pw.2237.tgs,pw.444,330.70921108445,813.091612643798,2749.41063620558,0.001,0.291374184751812,0.859887529965513,0.0090563689979293,8.87148461674748,2.91274707395603,3.0457449244635,392.975103269153,785.018880602733,37,31,8,589,665,235.245325399172,449.078908257758,583.821597587067,1095.81093280356,1218.29566407824,5398.60682542197,,3385.5633401335,0.0125851047619019
pw.2237.tgs,pw.1622,340.485289815672,802.581251084107,2258.70066486471,0.001,0.410624579422089,0.831368582752077,0.0412128507171065,7.90347147801256,3.03985843049032,2.59994722081112,392.975103267028,775.994889435722,38,35,7,585,665,243.352557260677,460.582474186636,583.62494682622,1070.49935183421,948.408301813276,4549.86629447052,,3059.4547048816,0.0431490249118699
pw.2237.tgs,pw.1114,343.935197195573,726.28477925298,2172.44956824939,2111.65301112194,0.652314469051856,0.932705349594696,0.00116135554034329,10.040741057937,2.92912294927246,3.42790017074255,392.975103266115,772.346404303254,35,28,10,592,665,243.427652587793,468.289757863808,502.697587126647,1004.93268244548,613.927083043385,4798.76800193063,,6523.25125927631,0.00274502218626596
pw.2237.tgs,pw.185,332.121276473528,766.744704501027,2822.36891885959,798.056808119613,0.431425429458448,0.999949355476848,0.00224192232890943,9.32614846318689,2.72129590592893,3.42709825964456,392.975103267569,767.246223316845,36,26,9,594,665,235.232606105539,452.454491373357,532.388347324499,1059.44303775024,1127.86574466985,5762.33819666014,,5052.45485461556,0.00431188632792484
pw.2237.tgs,pw.2062,321.560672328216,778.477552013935,3090.63934159483,0.001,0.16434836982683,0.880524793058206,0.00215833091384319,10.08065043507,3.04118313286804,3.31471338444631,392.975103266043,749.766282127476,36,29,9,591,665,227.606103386113,438.399798424702,556.38863533961,1053.08146242269,1437.95993166715,5881.99507095453,,3318.04295268536,0.00422635509488959
pw.2237.tgs,pw.1716,343.91335099811,722.609641703909,2061.59456642481,1342.03058271578,0.628400785606026,0.981578762191087,0.00646147653382359,8.86773307207372,2.94393481605753,3.01220428648935,392.975103268292,744.498289792631,36,28,9,592,665,244.047064678348,467.548048429537,501.958283459166,997.368168483766,656.387685484554,4454.15773967211,,5161.54897449764,0.00972337947855126
pw.2237.tgs,pw.3365,317.427868293224,761.398237643846,2188.86876056762,0.001,0.198797813713376,0.73996117245742,0.0102609919969909,10.7880635587239,4.25753599185369,2.53387489368631,392.975103267907,733.637752211677,35,45,10,575,665,223.509824838932,434.592872733744,577.371842449205,980.978791690524,1070.43008349961,3994.02001476249,,2126.47907932243,0.0140413574695665
pw.2237.tgs,pw.195,339.958092692268,753.753017884447,2344.10948149264,0.001,0.386094126875463,0.888737402226899,0.036695736869391,7.21173251004224,2.70909360671895,2.66204626232039,392.975103267451,723.803655310637,38,27,7,593,665,242.975483858417,459.869885347706,527.855424150042,1036.48902510886,977.703206245497,4783.32832221689,,3064.11940855946,0.0395705180987903
pw.2237.tgs,pw.3059,296.393131731883,734.658239719691,3358.79636996322,0.001,0.232955566914889,0.923059326923784,0.000128289326648028,12.3037297737811,3.46496244865789,3.55089844582493,392.975103266205,710.188543120697,33,32,12,588,665,206.40020836387,409.397662153947,538.322295981816,973.81560478675,1730.85140839206,5994.23096511938,,3270.43237464611,0.000645584998615883
pw.2237.tgs,pw.1551,309.358336391092,735.436124650263,2224.21292431539,0.001,0.3555963049807,0.835250750794812,0.00650227414154041,10.5960289956257,4.1194811186024,2.57217564313551,392.975103266552,708.277466430316,34,42,11,578,665,216.647140557284,425.395854735097,554.645020461292,951.887010612455,1125.53488769044,3970.91609151534,,2306.76650719115,0.00975341121231062
pw.2146.tgs,pw.1438.tgs,365.48948599936,301.11350619838,580.522402013636,1237.20549451275,0.981729802181573,0.652941668563625,0.0123875219183279,12.4262320652842,5.19468179925272,2.39210649381293,373.218115531573,329.062811780285,52,64,12,911,1039,278.980027268222,467.699686036271,233.671960936801,380.282497354515,,1812.53117345713,446.475346638237,2453.34960985364,0.0162391043635223
pw.2146.tgs,pw.1750.tgs,362.651485842405,297.18580320655,784.736254551543,1760.38802974578,0.981786313329289,0.765279294495491,0.00085137065387479,12.144481700663,3.79528332032015,3.19988803882987,373.218115531293,340.542752334893,52,45,12,930,1039,277.062479224902,463.723562256864,219.219884357334,391.514460603994,,2572.2915806272,649.914152337509,3460.49715661433,0.00217301402271965
pw.2146.tgs,pw.1455.tgs,350.479998617821,244.48272901284,1078.7385947442,695.208907969095,0.872851306879447,0.896647018004143,0.0129026790221452,11.5812770396026,4.59657085530237,2.51954715899638,373.218115532144,257.613926580881,53,57,11,918,1039,266.005985680487,450.727779029694,187.589311035104,311.589694042228,140.106539661367,2537.66044938208,48.5602957833544,1702.36468049399,0.016543708992778
pw.2146.tgs,pw.3070,363.020157500284,718.550135131682,652.359659589887,6382.2879812349,0.995601252879727,0.774815834646972,0.00102813187587949,9.46156228384883,2.51075010615207,3.76842054518498,369.937773019337,878.780039461175,31,27,9,598,665,257.861776643302,492.588748033705,481.363023229037,1022.46710446144,,3300.61477151864,2342.10495571385,13175.9182714252,0.00250607144745626
pw.2146.tgs,pw.1121,314.241980618593,861.516610416215,2541.26221249899,1040.94579538955,0.734429081339369,0.999603049498355,0.00472356421667074,8.25192160038028,2.39279066860658,3.44866005566033,369.937773020454,866.505129197875,32,28,8,597,665,217.727321378145,435.644154618725,601.838906277875,1184.80359115639,927.072165802172,5333.23500631246,,6634.27299923477,0.0076228553565583
pw.2146.tgs,pw.2642,292.359287419362,835.761591430872,3553.52050116677,831.385765887569,0.515663565727341,0.999997287229219,0.000134551662005368,10.5354042750026,2.48825670861609,4.23405038496296,369.937773021277,835.341691102447,30,26,10,599,665,199.904383128562,409.628204179695,585.309484108396,1147.41174638406,1562.01745152893,6945.70590775606,,6752.08783518342,0.000662843977036971
pw.2146.tgs,pw.1866,302.349183122966,845.910767968067,3214.58664660194,0.001,0.18736853609779,0.802194844472567,0.00223474533175204,9.23138251178836,2.51766465862414,3.66664499188432,369.937773020465,820.115294482569,32,29,8,596,665,209.303997935448,419.591663800286,601.734593000476,1148.65803977449,1420.65214387608,6344.39274717473,,3779.82989302736,0.00431188632792484
pw.2146.tgs,pw.735,300.620705643431,737.359242540849,2274.75351078443,4317.9731467068,0.486999412165009,0.651371707604359,6.7320054221511e-07,16.4146818413859,3.83795549561816,4.27693386755701,369.937773019558,816.069090536982,25,41,15,584,665,201.564127724714,425.830085924445,543.173417150217,970.877503343855,715.415407802339,4659.46694563746,720.032486813705,10049.0131928284,1.75032140975929e-05
pw.2146.tgs,pw.686,320.221527830381,732.048288894391,1877.44584402538,4679.39300453782,0.630370828730487,0.573714908018212,1.00726276646499e-05,13.1995086476509,3.20407922798533,4.11959496268465,369.937773019048,833.917088130535,27,33,13,592,665,218.750756375691,447.338271456301,517.590260973578,996.019737455182,346.607534577207,4302.92766121381,1043.39128178518,10533.6464912194,0.000100297654192684
pw.2146.tgs,pw.1211,301.046157663904,753.676925595589,2028.43979758969,2454.63169664732,0.580720153607499,0.898609531254656,8.51386745137838e-05,13.8627919452497,3.98547238199395,3.47833095215529,369.93777302053,795.588431403401,27,45,13,580,665,203.157169028734,425.124550510071,564.259364711452,979.970336136701,715.943690747735,4057.67032442905,,6890.23103366249,0.000474344043719653
pw.2146.tgs,pw.1114,335.955347530861,613.303602618762,1799.96652097971,6903.57495784603,0.819363607309173,0.425066935890053,5.2876360987642e-07,13.400744166198,2.6161957811791,5.12222527939343,369.937773019436,772.346404301788,27,25,13,600,665,232.685907408971,464.099687007987,407.705324063955,875.766590601114,,5014.89603265381,2461.23237089134,14032.006070487,1.45565511424803e-05
pw.2146.tgs,pw.185,315.890903133338,686.476032261483,2782.01373085585,3736.77229771103,0.541211904588896,0.782076346662433,1.5967919551452e-05,11.5427981175894,2.43819435483029,4.73415833102969,369.937773019086,767.246223314961,29,24,11,601,665,216.68623481314,440.421197276015,460.627830800784,971.849776632514,716.894930847781,6315.10703849624,,9969.01536032647,0.000140999742454331
pw.2146.tgs,pw.2062,284.05396911202,772.184122963145,3549.05544686872,0.001,0.329662901204333,0.941329304824547,0.000238833281503386,10.6620099477447,2.71434950716115,3.92801660936279,369.937773020765,749.766282122961,30,28,10,597,665,194.133265513959,398.21743727549,551.900120716152,1044.55267993865,1712.01713513472,6631.50883399155,,4422.94904552009,0.000989150227819333
pw.2146.tgs,pw.1716,341.629615298699,597.2842160191,1476.16738734837,5959.4665028539,0.886758188130204,0.529894481247876,6.97072185335799e-06,12.0438994441401,2.63725935856078,4.5668240421802,369.937773019756,744.498289785817,28,25,12,600,665,237.85903458391,470.226211357376,396.2988982506,854.404782916981,,4375.06386412174,2054.22538193835,12354.3801294099,8.10460304535479e-05
pw.2146.tgs,pw.3365,307.931693080652,711.023240937173,1872.28885776931,1569.91457304486,0.683870535584025,0.971056091299137,0.00155116255895849,11.6411014413603,3.79674232386618,3.06607624335863,369.937773021749,733.637752211064,29,44,11,581,665,210.021054867587,431.711590848097,530.65551385629,926.908019193058,655.802114913799,3808.43785416431,,5318.6151250998,0.00340818815771161
pw.2146.tgs,pw.195,329.623420886072,683.537958751572,1961.71680959439,2052.40128687344,0.641128376636341,0.915669378446417,0.00487780044731314,8.40311920432206,2.45306656142497,3.42555694837761,369.937773019714,723.803655316587,32,26,8,599,665,229.351622101222,454.99964019129,463.99452758772,960.276821755288,413.593287898491,4658.59149993266,,6767.90924640123,0.00781784455254298
pw.2146.tgs,pw.3059,342.786305861326,649.032602744526,1168.67121619633,2741.37594288688,0.898652211945491,0.834948172819807,0.00686237597332748,9.29518095380764,3.09967874727372,2.99875622981352,369.937773020075,710.188543117398,31,35,9,590,665,239.216973418546,471.515117785105,460.864734821486,881.085355719764,,3202.54216688593,319.137705967707,6829.19699663192,0.0102279998583352
pw.2146.tgs,pw.1551,328.290644684963,643.973191487473,1323.79842243756,2874.73042995368,0.907172354713446,0.884659485723872,0.000615459018235943,11.5460475840568,3.68646188590179,3.13201328032513,369.937773020456,708.277466430686,28,41,12,584,665,225.423697633042,456.902173533988,471.150000287793,853.192838175766,155.477518482877,3156.78150419558,479.319540934937,6816.09404488278,0.00168441415517205
pw.1438.tgs,pw.1750.tgs,316.61622442193,307.897525076641,795.944688174941,1194.06294437021,0.954357492727495,0.858001132324629,0.0051806146801586,12.0563477900214,4.54373798626848,2.65339855124934,329.062811784772,340.542752330142,64,45,12,918,1039,247.238273165547,397.566737676374,227.749268326056,404.478849265895,,2119.52547349858,312.050057615036,2532.75449770262,0.00816339282934082
pw.1438.tgs,pw.1455.tgs,246.941730679098,259.386499271153,3207.00696436653,205.77027209381,0.249865871661529,0.999019310515383,2.74561966109316e-09,22.6641484732474,5.50993727876179,4.11332240760834,329.062811783939,257.61392658171,54,46,22,917,1039,186.833277122522,318.725787034252,201.129221679352,327.692207321352,1901.68224329951,5098.05832826533,,1321.94174762694,8.31642871451301e-07
pw.1438.tgs,pw.1320,298.226851541334,1065.76496776284,2606.8541506316,0.001,0.332399923639125,0.853103420819046,0.00237792876846754,10.8506026270213,3.57955594542771,3.03127058005089,360.318065539339,1025.11435265468,42,31,10,582,665,216.852006537861,397.812666185926,771.850777235917,1426.29760956686,1261.75830831075,4843.4129874338,,4094.8787364882,0.00448738170823713
pw.1438.tgs,pw.167,312.434694457619,989.732296996116,2089.308969552,0.001,0.672891645569455,0.967942323267939,0.0321405947048892,7.80160360197309,3.03984241535304,2.56645001154345,360.318065539536,950.071713532663,44,29,8,584,665,228.935320417191,414.145763831049,704.039185399506,1343.96214636585,923.117766802545,4125.68648958469,,4142.27867442444,0.0353924666397368
pw.1438.tgs,pw.3070,309.552714241566,787.848265579088,2675.24793304,3316.92840016249,0.761918986004026,0.929002081800469,7.47756825910838e-06,13.8707575364847,3.32434831275965,4.17247419087987,360.318065538826,878.78003945417,39,23,13,590,665,223.752363176262,414.277912745395,529.391961216258,1113.17295149468,874.005552497827,5729.06810184103,,8964.85976718567,8.13837661689005e-05
pw.1438.tgs,pw.1121,297.187054520169,902.256607713522,2909.03123379902,0.001,0.322787323503505,0.959005414668256,0.00117225433677823,10.4204920619729,3.15830222934612,3.29939673446966,360.318065538822,866.505129190382,42,26,10,587,665,216.099284002978,396.419272824918,638.627658875966,1230.10097161252,1401.07312286409,5452.00507502121,,4166.04754438364,0.0027568594452875
pw.1438.tgs,pw.1563,279.74243557523,870.02955748346,2467.46531726108,25.6358271893946,0.458250115389133,0.973878948514055,0.000600825999051426,13.2066285885521,4.52870880749089,2.91620175859115,360.318065539039,838.722259308797,39,38,13,575,665,200.845559456362,377.036483937151,652.217434969406,1131.66019561998,1306.32318538224,4300.51586170086,,3327.90682094507,0.00167372956878612
pw.1438.tgs,pw.2642,287.256249604041,823.998431180485,3854.92186812995,1161.69224730706,0.200174134180035,0.996415053837414,3.13703940026494e-06,14.2286457536515,3.2774902219913,4.34132363177781,360.318065540189,835.341691111115,39,23,13,590,665,206.413365165773,386.755123505018,571.900145532384,1138.33535869862,1820.02412505667,7276.97003898447,,6117.29987275099,4.6285607307931e-05
pw.1438.tgs,pw.1866,267.355356798644,851.77147173553,5319.42380812509,0.001,0.0182120525417565,0.7526947701392,8.06159474170126e-08,16.3935448855361,3.33194916022062,4.92010654942005,360.318065540476,820.11529449118,38,23,14,590,665,191.084410401627,361.657576668745,605.896610040459,1156.6313586672,2804.34870598585,9568.04435180731,,3424.47638708613,4.19202926568466e-06
pw.1438.tgs,pw.735,288.450225299525,795.508681908852,2221.65908329534,1402.6157196073,0.406653718854693,0.981093054908935,5.22442751086099e-05,16.2218465158278,5.09694421778001,3.18266118338906,360.318065539805,816.069090547688,37,41,15,572,665,205.74606256758,390.491856347866,594.453163115197,1035.60336436097,1034.69635844779,4047.96701319781,,4879.03853681791,0.000341699914893373
pw.1438.tgs,pw.686,331.798275409088,769.162908927808,1124.77761989872,2326.07779873843,0.815174581441232,0.858019667563695,0.00841445348524361,10.6557885094012,4.1732509520026,2.5533543589771,360.318065539498,833.917088131976,41,35,11,578,665,242.433789344129,440.177858226088,548.879887022844,1039.45306831055,174.881966998346,2656.71449093636,194.295176666369,5707.48253897751,0.0118971729036073
pw.1438.tgs,pw.1211,275.819773881319,772.080751204592,2555.13497398773,1512.19342688564,0.260567808083158,0.968331226761285,2.23096702897213e-06,18.3432179435212,5.23712312188964,3.50253708316536,360.318065540297,795.588431409328,35,41,17,572,665,194.809561290206,376.306619404833,579.494524111687,1001.35769453117,1267.54500991635,4509.72835184413,,5058.93993290075,3.72890203413913e-05
pw.1438.tgs,pw.444,304.931403283044,816.282380768523,2462.33662681382,0.001,0.404190396470711,0.894456658898294,0.00698013100352216,9.87578225297942,3.41517556829281,2.89173486267242,360.318065540469,785.018880600557,43,30,9,583,665,222.597496926616,405.453842990049,586.098190914678,1100.09926435386,1139.10706626389,4734.79960679995,,3298.13795362449,0.0103050514499949
pw.1438.tgs,pw.1622,305.301374681365,804.463934649696,2381.81956026544,0.001,0.494051489942942,0.895444996425103,0.00826604833158051,10.0383870597896,3.54198106249555,2.83411652481194,360.318065538252,775.994889433905,43,33,9,580,665,222.863915673419,405.938912023878,585.001709623283,1073.02502361019,1109.26033164218,4525.96808466155,,3284.88962414517,0.0117475160646783
pw.1438.tgs,pw.1114,322.290945267197,639.813712119861,2057.74008860147,4377.91621409735,0.575440750497269,0.516716672076171,2.02083814911146e-06,14.5778933290476,3.39922202504571,4.28859698532094,360.318065537557,772.346404308429,38,24,14,589,665,234.047914399213,429.307956247225,426.214296300538,910.58187542349,406.886922707139,4801.78932059881,1152.63588451857,9333.28010239428,3.72890203413913e-05
pw.1438.tgs,pw.185,310.680094198919,729.233749670914,2591.7704608176,1734.77608569127,0.347909093042347,0.939631830499773,0.00021303523038749,11.7558770603959,3.18572298440005,3.69017554820757,360.31806554072,767.246223310466,41,24,11,589,665,225.620104244042,414.526119854772,496.409816143874,1021.35227752752,955.6387055453,5412.98324721448,,5915.60837945309,0.000923152665012457
pw.1438.tgs,pw.1716,340.950284146619,675.067489236881,1007.37239044797,2271.66749139839,0.909467748693613,0.87258317147998,0.0214447790833041,8.7692830809122,3.42900051822529,2.55738750528122,360.318065539557,744.498289793118,43,28,9,585,665,251.062467527553,449.528807199583,460.270928944264,945.686908811925,,2757.24067758296,215.776667957146,5650.32521734168,0.0249087030126384
pw.1438.tgs,pw.3365,250.251678254219,759.31764357474,3318.8311067107,0.001,0.150443607094999,0.884104216783647,9.83865208875358e-07,18.1211181459942,5.02508020205338,3.60613510976192,360.318065539179,733.63775221067,35,38,17,575,665,176.210131014276,342.628671457372,575.803216989786,978.266433714554,1894.51231538493,5511.81013835586,,2870.35883666286,2.09294962615303e-05
pw.1438.tgs,pw.195,301.190854285985,720.083265319855,2769.17332977503,824.917382768035,0.370015970624751,0.999393847628439,0.000347783334635968,11.0968580731223,3.19833039001473,3.46957841121324,360.318065539658,723.80365531216,41,23,11,590,665,218.28092167379,402.751428592985,494.645742575072,1002.77929198528,1207.45612350576,5425.09144690875,,4532.08542759399,0.00119678382801201
pw.1438.tgs,pw.3059,286.406286774608,718.791596103521,2580.73220321337,492.213249684371,0.545161644069089,0.998038996126227,0.000219769192266846,12.957307625894,4.06129948243051,3.19043391947534,360.318065539666,710.188543126471,39,31,13,582,665,205.703376642946,385.854084686246,521.734256613613,958.995862844514,1269.27144703497,4712.9715145821,,3665.16969096205,0.000943596164962238
pw.1438.tgs,pw.1551,251.371279105491,734.653965031641,2955.43158911509,0.001,0.546142080516232,0.960712957794081,5.04860508112613e-06,16.2737021498391,4.89735834110208,3.32295515589676,360.318065539298,708.277466433333,35,36,17,577,665,176.99363251554,344.167867878971,554.06269552666,950.850172303821,1689.69779577973,4900.97068647882,,2881.40975325987,6.38580318369467e-05
pw.1750.tgs,pw.1455.tgs,294.84641192634,248.477126623013,1809.89460680536,631.864112986768,0.731916264599374,0.965298524487475,0.000246464640359993,13.6249134736577,4.04310420189834,3.36991400500153,340.542752331249,257.613926580679,44,55,13,927,1039,216.883446081995,389.1962347668,191.193650879716,315.826516655602,671.54996277374,3529.8825255316,,1898.18614053607,0.000994357342142041
pw.1750.tgs,pw.1320,255.173693763131,1049.32906388501,3301.37594231768,0.001,0.328748697807536,0.934388890601868,0.000388835820589192,9.90738639968608,2.3560928613299,4.20500675601294,335.412283268044,1025.11435265905,26,32,9,598,665,169.223042553719,366.245649836355,759.97651930659,1404.25389878283,1541.8722286225,6243.97398692643,,6647.62198512061,0.00124752515241389
pw.1750.tgs,pw.167,296.604850685,942.315564163213,1790.41096129447,1276.99198268003,0.787595178747934,0.999875134453183,0.0421946480661967,6.13011866225198,2.03284520131601,3.01553638136514,335.412283267227,950.071713534702,29,31,6,599,665,201.588761704126,417.410555438945,662.319727069422,1290.03825480195,466.15439083904,4203.73555669925,,7436.24123575828,0.043688263926947
pw.1750.tgs,pw.3070,279.116618628853,836.391273636089,2634.01430065246,2707.93959273937,0.794407262767592,0.977181767962599,0.000277782020892023,9.56161980550425,2.14867060180082,4.45001658117842,335.412283266816,878.780039455151,26,27,9,603,665,185.969565258892,398.555004191081,576.754332028181,1160.72375218973,796.327339035414,5777.96000312525,,10232.5372008487,0.0010564485287228
pw.1750.tgs,pw.1121,254.794938539745,887.832464362312,3538.30335251479,0.001,0.41718689434204,0.934198274066733,0.00024890799155206,9.27844855392888,2.0891460909981,4.44126363106376,335.412283267865,866.505129196171,26,27,9,603,665,168.969562151689,365.698938708944,628.434956847386,1210.39652728295,1645.37408990801,6746.81970987874,,6011.80489427158,0.00099563196620824
pw.1750.tgs,pw.735,252.698090488715,812.523252370006,2378.62772234984,1004.03382437098,0.423659956836177,0.998846785505162,0.000318978766109733,11.8800971058076,3.31670391846736,3.58189859506584,335.412283266812,816.069090547703,24,45,11,585,665,164.816331693157,367.139627106407,613.061347882938,1050.28156144477,1063.61447341513,4457.49826993054,,5731.34798796754,0.00113955772930805
pw.1750.tgs,pw.686,274.474934132282,781.943752445363,2145.63790591897,3196.41542559661,0.445909764720657,0.810214565416457,7.71297173912927e-05,11.2988976606986,2.73969532402296,4.12414386432843,335.412283267984,833.917088121602,24,35,11,595,665,180.558344597702,395.231692371994,562.375296050212,1049.89477558797,654.716868145554,4538.59443000568,,9139.34041255323,0.000451208846739062
pw.1750.tgs,pw.1114,302.853035830513,712.632298764748,1475.09549499661,3114.85149340514,0.850760133122101,0.879636373182941,0.00391546153710442,8.02077367106405,2.23794683474224,3.58398758475772,335.412283266729,772.346404312159,27,30,8,600,665,204.870595487462,426.921415689244,493.272038142241,986.759806039766,66.9448976317621,3901.92344185376,,8717.70643198647,0.00659149640059305
pw.1750.tgs,pw.185,286.14962499518,785.203723952537,2135.49110435304,105.68084556715,0.699037865770908,0.989749861077505,0.0440520851998564,6.13674226383213,2.0742124727532,2.95858902809823,335.4122832675,767.246223318978,29,29,6,601,665,194.224052713766,403.341974327873,552.091469361116,1076.01773877768,802.72099530535,4593.64967421407,,4837.9004038638,0.0455107635177324
pw.1750.tgs,pw.1716,300.532786953023,690.488277310632,1538.40338034253,2817.83242847898,0.778775619664837,0.859813582917112,0.00406057616681775,8.00239566844564,2.25777859684955,3.54436687441895,335.412283266705,744.498289792395,27,29,8,601,665,202.990677145672,424.202603564183,475.71618330638,959.453271138712,146.071443415914,3932.0708202607,,8132.6815434428,0.00676281012836551
pw.1750.tgs,pw.3365,258.961874347803,751.581761764421,2136.60812698925,2.29135707089091,0.477342531241505,0.970549039714519,0.00754629909184978,9.55598475670169,3.26200492120578,2.92948201720351,335.4122832668,733.637752212167,26,46,9,584,665,171.728032384915,371.689864313486,569.949213188146,968.300953133309,1005.5676363116,3985.48397378291,,3561.29419062213,0.010800207874574
pw.1750.tgs,pw.195,284.190579120368,698.311909868555,2363.48646169522,1740.70230174859,0.664983468906308,0.977211302749681,0.00176603180454089,8.21864745089694,2.07450415559122,3.96174065438529,335.412283266237,723.803655311736,27,26,8,604,665,190.64831171563,403.936678766748,477.952105037187,975.20391211776,699.823244208723,5255.67181137685,,7420.27193216723,0.00372814613020609
pw.1750.tgs,pw.3059,246.943275609731,727.500593798085,2960.22822323174,0.001,0.490136105858202,0.928567072043294,0.000375449339870401,10.1398447217996,2.64397509712708,3.83507572851856,335.412283267133,710.188543121873,25,34,10,596,665,162.340580136739,356.824515563887,533.104126519485,964.350435011956,1437.9269700148,5467.06839058818,,4158.38543225915,0.00124752515241389
pw.1750.tgs,pw.1551,246.261097751234,715.607445963335,2396.45870431553,419.273071289204,0.432233613423626,0.99650389957006,0.00051742471716966,10.8132994372198,3.17107953469476,3.40997421190847,335.412283266619,708.277466433633,24,42,11,588,665,160.452268796926,358.235545744893,537.402014710273,928.980366730231,1145.87319035734,4377.3330612578,,4264.0286140806,0.00151346729772126
pw.1455.tgs,pw.1320,227.043598433136,1057.44113968112,1810.5984286691,0.001,0.554649996666671,0.92640916041122,0.0123025364140286,8.9262138717506,3.0471113975607,2.92940188497746,269.354052551349,1025.11435265471,37,33,8,587,665,161.505208663579,308.30645335608,765.835971159884,1415.12875376414,805.065345242348,3533.6879434107,,4993.49422841587,0.0161729973083297
pw.1455.tgs,pw.167,220.161202507865,981.418391048418,2270.30865148346,0.001,0.39349834629859,0.922063950389037,0.00161921604473445,9.31542652890106,2.62623252949401,3.54706844282972,269.354052552247,950.07171353402,36,28,9,592,665,155.83407159998,300.155907406562,698.13551521679,1332.64371578123,1050.18217976389,4366.79717876613,,5015.90760268308,0.00354108929409216
pw.1455.tgs,pw.3070,276.339121312783,705.079259516641,0.001,6056.4338752943,0.896151607488027,0.583583100092939,0.00914346149188564,8.67901577329125,2.83187430837684,3.06476023586861,269.354052551487,878.780039462698,37,28,8,592,665,203.233502553234,365.193117892335,475.071737664508,999.555457197592,,1364.51601635284,2699.01862710456,11771.9234516829,0.0126601774503032
pw.1455.tgs,pw.1121,213.816999136667,893.200130773525,2636.43374920246,0.001,0.460574746561874,0.974428884966188,0.000241868917560774,10.6389937503433,2.70911530400471,3.92710998111315,269.354052551748,866.505129195598,35,26,10,594,665,150.561728978033,292.7209451659,632.230082656162,1217.7250060689,1270.42979191963,4938.30565567849,,5400.74779172311,0.000992935556302125
pw.1455.tgs,pw.1563,236.331524442216,831.016507597988,1100.58303602355,1065.83627064385,0.929282701277737,0.998360436353175,0.0340064627640239,9.18448529015059,3.82152233434172,2.4033577424408,269.354052551295,838.722259319196,36,42,9,578,665,167.600026600517,321.510586779752,615.627938223133,1090.25277807658,366.701679149404,2312.50782621973,,4649.9453044841,0.0371187368578676
pw.1455.tgs,pw.2642,232.958173258984,864.043934793013,1642.2375573374,0.001,0.708127212360197,0.973504119977735,0.0379158507900914,7.44144905471234,2.7663805927054,2.68995852354318,269.354052552698,835.341691102662,38,29,7,591,665,166.502550732335,315.125107713129,611.591265070987,1178.01070679818,684.136518036354,3357.90682546891,,4252.27678965667,0.0405467673974949
pw.1455.tgs,pw.735,225.60366141945,755.094827162666,1482.96863971222,3083.53451022021,0.583815836138312,0.822064949361688,1.92493169775099e-05,15.804335772321,4.31770448419354,3.66035605960952,269.354052551472,816.069090538663,31,42,14,578,665,156.952928690388,311.012807044235,558.77335068647,990.640254235531,483.90607341907,3025.76289268689,123.815911590013,7753.64420203935,0.000163794188099539
pw.1455.tgs,pw.686,247.981685454709,723.423833208744,935.174804037875,4472.13781057755,0.795770354281029,0.504946144152315,0.000152702351225016,12.7199596705679,3.5674086546412,3.56560206636804,269.354052552017,833.917088134183,33,34,12,586,665,176.307316673643,335.91826945683,511.199407268168,985.602336370323,,2435.60678707276,1298.57667355136,9549.91059897638,0.000724231509521298
pw.1455.tgs,pw.1211,210.404973118085,760.675381676017,1770.4996543976,2069.38739440184,0.609824734280639,0.957623774356469,8.30913855466073e-06,16.1790831204195,4.45045940850865,3.63537370759687,269.354052551811,795.588431406365,30,43,15,577,665,144.611534969298,293.155904245326,570.073351326587,988.011985517729,769.752323665556,3300.96652281463,,6395.42999175066,8.64150409684716e-05
