variant_A,variant_B,ces_A0,ces_B0,ces_A_on_B,ces_B_on_A,p_A_change,p_B_change,p_epistasis,expected_nAB_epistasis,expected_nAB_null,AB_epistatic_ratio,ces_A_null,ces_B_null,nA0,nB0,nAB,n00,n_total,ci_low_95_ces_A0,ci_high_95_ces_A0,ci_low_95_ces_B0,ci_high_95_ces_B0,ci_low_95_ces_A_on_B,ci_high_95_ces_A_on_B,ci_low_95_ces_B_on_A,ci_high_95_ces_B_on_A
APC,SPHKAP,1107.96285938873,653.509856077126,19429.4602450633,0.001,0.676920636999758,0.962534158373175,0.0959988092532157,2.22715096050382,0.383442935555029,5.80829832548628,1281.51260840883,637.289028011463,12,5,2,256,275,593.25834613227,1858.45559121465,280.785766420666,1263.98591837285,3014.00531660497,75178.9412501837,,13497.758384622
APC,SPTA1,1111.73406084153,364.566695065262,14333.9189223271,0.001,0.684620777189873,0.95514200906456,0.152408827688395,2.29669190908336,0.498644292461094,4.60587224963085,1281.51260840883,355.577286107295,12,7,2,254,275,595.274979949116,1864.79486609487,175.16538077513,657.282824785536,2278.84605860762,50818.9945397125,,5961.18217427878
APC,SYNE1,1144.11737300046,409.948318675972,4548.83272181069,0.001,0.816739030043613,0.909239202007858,0.671366492572048,2.28989832466402,1.32240218595372,1.73162019012585,1281.51260840233,399.015338934927,12,21,2,240,275,612.445620140089,1918.92547332764,264.351046530642,601.234246937742,744.397980136428,14671.8393759355,,2549.87159471957
APC,SYNE2,939.697228400509,773.134685996198,0.001,0.001,0.910586228073838,0.907792639544613,0.826641659165685,2.25874328624656e-07,0.182263757971485,1.23927176273845e-06,928.595453559262,754.531314202268,8,4,0,192,204,429.384212535583,1749.46564788813,240.005856001646,1796.2470687123,,21606.5130505404,,15848.1998873404
APC,TENM1,1015.72796177699,336.026746413601,27665.0123342076,0.001,0.647612934962884,0.961623788105218,0.0127048731426891,3.33042818316824,0.456690198277805,7.29253265282988,1281.51260838965,328.839835106816,11,5,3,256,275,527.392563291927,1739.82779555171,153.550775300004,625.591115307467,6129.85814733301,96481.0646694267,,7374.3835607449
APC,TP53,615.927388442975,1506.62993805149,6472.10328766277,0.001,0.930801382730504,0.997201269366581,0.0180280549219319,8.04154756657246,3.27894359771779,2.45248121137842,1281.5126084281,1485.32595521608,6,54,8,207,275,244.745685381738,1248.48307863947,1161.19997567385,1914.98532370617,2915.34791874543,12341.605539245,,9561.7836941669
APC,TTN,934.650256921668,540.511334931392,507.578790412835,5580.49190353353,0.999693538963876,0.91515470563757,0.454603078347644,1.01215559874141,0.244742221324601,4.13559864441614,928.595453561541,652.433493255079,7,4,1,192,204,423.666216135861,1745.67164459941,167.830792800026,1255.1892328994,,33068.4995529279,38.6426903112509,28820.5357782273
APC,XIRP2,1303.58477673436,340.609047612883,0.001,3783.4963256021,0.957892086246225,0.788642321591476,0.203426517861713,1.95285213932699,0.473971354483216,4.12019022005294,1281.51260840588,427.4029016065,12,7,2,254,275,734.295745669894,2110.90626818031,146.344288715169,658.788451722192,,22119.0178532315,614.114170117845,12508.3150498159
APC,ZFHX3,944.062323414073,271.622407136217,0.001,0.001,0.877804944390023,0.909292114093527,0.798209655166176,4.59876797176493e-07,0.183747623851867,2.50276323326628e-06,928.595453562985,265.168960251793,8,4,0,192,204,431.36723584684,1757.6633891002,84.3186413520472,631.092835014696,,15327.3027979422,,5695.08314309483
APC,ZNF521,1105.04959829485,331.519089718555,27038.6040198189,0.001,0.52353140167169,0.956895941980948,0.0528396436478772,2.47848171401758,0.346209735588566,7.15890242024559,1281.51260840883,323.217390461355,12,4,2,257,275,591.697339828711,1853.52043077485,131.760120953326,671.840472733648,4196.69112843418,106340.885917323,,7776.34451888844
