variant_A,variant_B,ces_A0,ces_B0,ces_A_on_B,ces_B_on_A,p_A_change,p_B_change,p_epistasis,expected_nAB_epistasis,expected_nAB_null,AB_epistatic_ratio,ces_A_null,ces_B_null,nA0,nB0,nAB,n00,n_total,ci_low_95_ces_A0,ci_high_95_ces_A0,ci_low_95_ces_B0,ci_high_95_ces_B0,ci_low_95_ces_A_on_B,ci_high_95_ces_A_on_B,ci_low_95_ces_B_on_A,ci_high_95_ces_B_on_A
ERBB3,SF3B1,848.149865300864,724.587161080462,5995.9897346533,0.001,0.828681244149351,0.962746579310549,0.575179873236864,1.02298593847424,0.316608270178857,3.2310777538955,908.259667885929,717.563658721557,12,18,1,804,835,454.172795713534,1422.52118122048,445.65987244648,1100.98618552789,339.113173225285,27311.6735602586,,12848.7299847692
ERBB3,SMAD4,706.859132369223,651.692614745393,16940.6988920447,0.001,0.768553652794125,0.994820688534976,0.0138714278441933,3.03932865809542,0.356006618893306,8.53728132230682,908.259667912031,647.218692732168,10,19,3,803,835,354.186277762962,1239.80560084761,415.89956564849,963.217986900248,4124.17944069576,46148.2529569781,,19321.8767087897
ERBB3,TP53,827.709116761302,619.224827095086,1952.32161807123,0.001,0.840876218704845,0.846434076978883,0.838017682297348,2.0809081947629,1.88658165577482,1.10300457358591,908.259667876573,613.800747799705,11,117,2,705,835,429.773147436375,1417.69298852913,514.431975527176,737.399458239343,323.858924717336,6064.92193251932,,2304.87447317119
ERBB4,FBXW7,153.018731992861,578.281842886646,0.001,0.001,0.868814459308571,0.889753750073483,0.773037287833708,1.06401622129671e-06,0.251212233155814,4.23552709965665e-06,151.584124954067,573.446403744072,15,14,0,901,930,88.0543751635007,244.037693978242,325.777441108794,936.263988557666,,2136.70048420809,,9735.32960715294
ERBB4,FGFR2,153.795625993742,817.079936022084,0.001,0.001,0.805450858324613,0.821369633392067,0.661583763174534,1.76323141211701e-06,0.442717414136336,3.98274690765613e-06,151.584124952272,810.87049316523,15,26,0,889,930,88.5012986847345,245.277121358645,541.884878542547,1172.64138232069,,1372.21052802609,,8115.76266334931
ERBB4,GNAS,152.894708184445,383.592863581314,0.001,3769.95080427425,0.983466126529253,0.840879350739352,0.45866404631456,1.2015477967717,0.273518591036079,4.39292916880082,151.584124953033,408.16885516726,14,14,1,901,930,87.9856561652031,243.845622115366,216.104577930037,621.066798718067,,3853.47360178731,211.845114598129,17637.2587757658
ERBB4,IDH2,154.046636286051,5651.08012372575,0.001,0.001,0.786031485022972,0.738927869430528,0.580834268715048,1.57844871194034e-06,0.457390618830036,3.45098619638914e-06,151.584124952941,5593.90768075238,15,30,0,885,930,88.6457826293128,245.677430145761,3862.46453184765,7921.59496993825,,1230.68107842161,,36470.7547332906
ERBB4,KMT2C,153.324598994302,270.491599940184,0.001,1994.98456270721,0.971259270745745,0.854182228185376,0.559480873053286,1.17841238242533,0.347765602691487,3.38852483772161,151.584124952561,282.750745037197,14,19,1,896,930,88.2302552412376,244.525550728988,166.368020300459,410.998061439353,,2914.64577084613,112.315054049568,9261.59903259227
ERBB4,KRAS,121.577983114143,8528.83908165623,509.900918917758,994.664669661393,1,1,0.552785003231701,3.49863160153924,1.99448131757014,1.75415611603803,151.584124953275,8476.28103628993,11,121,4,794,930,63.1305536753709,208.220192721744,7117.78229064638,10116.3277903497,147.912886574346,1213.51368752315,,53289.4867828881
ERBB4,MED12,153.242017437752,376.14986637483,0.001,0.001,0.850134920432676,0.871849248484477,0.74119849453501,1.33986326752815e-06,0.284110882506758,4.71598713750882e-06,151.584124952539,372.914615762823,15,16,0,899,930,88.1827051806906,244.394628293884,220.627959188895,591.73338448348,,1848.70662736528,,5391.19438359346
ERBB4,NF1,153.441635403837,337.905833473894,0.001,2607.67026184659,0.953573184143281,0.781509662878515,0.533422272748019,1.11655162078932,0.316239911295323,3.53071064375116,151.584124952594,355.116014626907,14,17,1,898,930,88.2973684612606,244.713050607629,201.650803841373,524.938101290788,,2658.6402505467,146.621895011751,12182.9351336618
