variant_A,variant_B,ces_A0,ces_B0,ces_A_on_B,ces_B_on_A,p_A_change,p_B_change,p_epistasis,expected_nAB_epistasis,expected_nAB_null,AB_epistatic_ratio,ces_A_null,ces_B_null,nA0,nB0,nAB,n00,n_total,ci_low_95_ces_A0,ci_high_95_ces_A0,ci_low_95_ces_B0,ci_high_95_ces_B0,ci_low_95_ces_A_on_B,ci_high_95_ces_A_on_B,ci_low_95_ces_B_on_A,ci_high_95_ces_B_on_A
DMXL2,TTN,268.438330648535,436.783965803109,0.001,0.001,0.986454968639533,0.99476041946635,0.981286709100534,6.29241545957861e-08,0.0204429963023355,3.0780299357877e-06,264.794460497046,435.615072819865,1,2,0,122,125,15.3164260211419,1182.0338297954,72.6245149422941,1348.87903385747,,50476.7135096274,,281814.099320161
DMXL2,XIRP2,1159.60975045506,189.215830219954,0.001,17960.7742748815,0.946869201830006,0.290056713873712,0.000811938286499874,3.08987382527299,0.205759987235843,15.0168838304377,1139.83502447142,375.215368909607,3,3,3,177,186,460.855847120153,2350.14859122939,47.0543388080315,490.687746839137,,43219.0364200598,3936.71426395395,72419.1261042303
DMXL2,ZFHX3,271.32429183879,311.82349977911,0.001,0.001,0.976005025036958,0.989452631995985,0.96571178125559,1.05277168368362e-07,0.0294691304095576,3.57245588537006e-06,264.7944604967,310.699805729271,1,3,0,121,125,15.4805482492952,1194.78760185441,77.5411866889173,808.708618320061,,24466.6397028324,,99339.7231648065
DMXL2,ZNF521,767.18983422833,441.536820256145,34841.7630001993,0.001,0.960885675552218,0.999477882739968,0.0226204356905029,2.3514052336247,0.224814221991885,10.4593259838765,1139.83502443757,437.194808267049,4,4,2,176,186,238.166131700956,1782.31504955136,175.483750928084,894.742291236208,5428.38282622352,137537.737160082,,31077.2374927175
DMXL2,ZNF536,270.409711176219,257.59974957186,0.001,0.001,0.979277518292991,0.98133062525756,0.960996191271081,1.87335865747124e-07,0.0476740045470192,3.92951814153478e-06,264.794460496785,256.61855738802,1,5,0,119,125,15.4289746047004,1190.69777986721,92.3693812167509,553.719928043006,,26548.9582247693,,45961.3453552855
DNAH5,EPHA2,328.347726281111,665.133513888163,0.001,0.001,0.953943284921877,0.930004066997856,0.887179835681465,3.23407710610055e-07,0.135370989448331,2.38904740172189e-06,325.220922394144,649.158086771893,5,3,0,117,125,117.736133225632,705.814839227153,165.400233168445,1724.98926457747,,15077.3491249992,,18621.8471873256
DNAH5,ERBB2,328.005871452025,988.736067417306,0.001,0.001,0.900741198813668,0.940810742621297,0.902118477589816,3.06417081865186e-07,0.14423378986043,2.12444727523069e-06,325.220922393853,968.751723976465,5,3,0,117,125,117.613603726935,705.073379242366,245.877575142178,2564.13732643725,,16915.6781766384,,33176.9174380735
DNAH5,ERBB3,328.080361874077,1241.79540020276,0.001,0.001,0.957592629956047,0.961927601277737,0.921139989097169,1.81788596782632e-07,0.0904790773495548,2.0091782775405e-06,325.220922394108,1217.82820391089,5,2,0,118,125,117.640691720244,705.254231738226,206.481881081493,3834.9032832388,,18154.6475723233,,65346.0373871303
DNAH5,ERBB4,326.613173123153,164.320458540942,0.001,0.001,0.979237467259532,0.959720976671322,0.93979674442078,4.75783902686468e-07,0.0998948030332202,4.76284939996573e-06,325.220922394471,160.969246922781,5,2,0,118,125,117.115673821858,702.071578760843,27.3222988520138,507.430271269543,,36680.1003353211,,8185.292927475
DNAH5,FAT2,329.969245067493,245.446739345245,0.001,0.001,0.931067299316643,0.961161206867511,0.894918526538941,3.75405199290729e-07,0.10053664965127,3.73401342289493e-06,325.220922394218,240.569688969098,5,2,0,118,125,118.308389065584,709.364092571958,40.8099376536727,758.016586976289,,11869.8455846505,,12837.141254195
